Country|Name|lat|lng|Altitude
United States|New York City|40.7142691|-74.0059738|2.0
	CONCORDIA COLLEGE	46.8628042	-96.7700579
	ALBANY MOLECULAR RESEARCH, INC.	42.703206	-73.8746138
	BLACK WATCH MEMORIAL LIBRARY	43.848874	-73.425329
	NEW YORK STATE LIBRARY	42.648614	-73.761391
	HOLY TRINITY ORTHODOX SEMINARY LIBRARY	42.9276619	-74.9356279
	NEW YORK PUBLIC LIBRARY	40.7531823	-73.9822534
	NYS OFFICE OF THE ATTORNEY GENERAL LIBRARY	42.3324756	-77.3177285
	ONSLOW COUNTY PUBLIC LIBRARY	34.7778256	-77.42082
	OLD COLONY LIBRARY NETWORK	42.21911	-71.035613
	OCEAN COUNTY LIBRARY	39.9523537	-74.1957355
	COLUMBUS METROPOLITAN LIBRARY OCORM	39.9447736	-83.0733812
	PUBLIC LIBRARY OF CINCINNATI/HAMILTON COUNTY	39.0850121	-84.3522206
	CINCINNATI STATE TECHNICAL AND COMMUNITY COLLEGE LIBRARY	39.1499185	-84.5369451
	UNIVERSITY OF THE WITWATERSRAND (0730)	-26.1916888	28.0327614
	STATE LIBRARY OF OHIO	39.9811221	-82.9965616
	OKLAHOMA DEPARTMENT OF LIBRARIES	35.487946	-97.5077929
	UNIVERSITY OF OKLAHOMA, HEALTH SCIENCE CENTER LIBRARY	35.4795825	-97.4940923
	PIONEER LIBRARY SYSTEM	35.2210802	-97.4471037
	UNIVERSITY OF OKLAHOMA	35.2058936	-97.4457137
	OKLAHOMA CITY UNIVERSITY LAW LIBRARY	35.4755852	-97.5169404
	LINFIELD COLLEGE/PORTLAND CAMPUS	45.53141	-122.6975639
	LEWIS & CLARK COLLEGE	45.4490949	-122.670312
	HOMER TOWNSHIP PUBLIC LIBRARY DISTRICT	41.6142597	-87.9674423
	JOLIET PUBLIC LIBRARY	41.5271303	-88.0822271
	PACIFIC UNIVERSITY	45.5209028	-123.1096408
	PACIFIC LUTHERAN UNIVERSITY	47.1453532	-122.4440668
	WESTLAKE PORTER PUBLIC LIBRARY	41.447729	-81.924646
	PORTLAND COMMUNITY COLLEGE	45.50658	-122.580217
	WASHINGTON COUNTY COOPERATIVE LIBRARY SERVICES	45.524195	-122.9892931
	REED COLLEGE	45.4809782	-122.6303724
	UNIVERSITY OF OREGON LIBRARY	44.0448302	-123.0726055
	PORTLAND STATE UNIVERSITY LIBRARY	45.5115796	-122.6860416
	SOUTHERN STATE COMMUNITY COLLEGE	39.2364808	-83.6139477
	OREGON STATE LIBRARY	44.565074	-123.2760409
	THE OHIO STATE UNIVERSITY	40.0141905	-83.0309143
	OTTERBEIN COLLEGE	40.1268746	-82.9371852
	ROGERS UNIVERSITY	36.3182518	-95.6406352
	OKLAHOMA STATE UNIVERSITY, OKLAHOMA CITY LIBRARY	35.4755979	-97.5820988
	UNIVERSITY OF PORTLAND LIBRARY	45.5728055	-122.7267515
	TULSA COMMUNITY COLLEGE	36.1935335	-95.9377989
	WILLAMETTE UNIVERSITY	44.9355088	-123.0299071
	DELEWARE VALLEY COLLEGE	40.2982282	-75.1599429
	GREENSBURG HEMPFIELD AREA LIBRARY	40.3003329	-79.5444113
	UNIVERSITY OF THE ARTS	39.9459207	-75.1649037
	UNIVERSITY OF PENNSYLVANIA LIBRARIES	39.9527236	-75.1940023
	DAVIS COLLEGE	41.6925701	-83.6297633
	BETHLEHEM AREA PUBLIC LIBRARY	40.6183089	-75.3790404
	UNIVERSITY OF PUERTO RICO/RIO PIEDRAS CAMPUS	18.4028091	-66.0500407
	BUCKNELL UNIVERSITY	40.9546869	-76.8835514
	FRANKLIN COUNTY LIBRARY SYSTEM	39.9392752	-77.660626
	OIL CREEK DISTRICT LIBRARY CENTER	37.1303834	-93.298315
	PHILADELPHIA UNIVERSITY	40.0187208	-75.1922881
	JEFFERSON MADISON REGIONAL LIBRARY	38.031419	-78.479933
	GENEVA COLLEGE	40.7713156	-80.3218472
	MESSIAH COLLEGE	40.1579079	-76.9882272
	UNIVERSITY OF SOUTHERN MAINE	43.6622484	-70.2756936
	GANNON UNIVERSITY	42.1282445	-80.0865882
	UNIVERSITY OF PITTSBURGH	40.4443533	-79.960835
	JUNIATA COLLEGE	40.500703	-78.0147549
	LAROCHE COLLEGE	40.5683018	-80.0140875
	CARNEGIE MELLON UNIVERSITY	40.4428081	-79.9430128
	POTTSVILLE FREE PUBLIC LIBRARY	40.6849417	-76.1969176
	PORTLAND PUBLIC LIBRARY	43.6576847	-70.2591467
	PRINCETON PUBLIC LIBRARY	40.351615	-74.660262
	PROVIDENCE COLLEGE	41.8440925	-71.4381653
	SAINT FRANCIS UNIVERSITY	40.50382	-78.6376191
	PLYMOUTH STATE UNIVERSITY	43.7595034	-71.6882543
	SAINT VINCENT COLLEGE	40.2914205	-79.4003653
	TRINITY EPISCOPAL SCHOOL FOR MINISTRY LIBRARY	40.593042	-80.231824
	POINT PARK UNIVERSITY	40.4385028	-80.0012691
	WAYNESBURG COLLEGE	39.8992112	-80.1866266
	CHESTER COUNTY LIBRARY & DISTRICT CENTER	40.0321235	-75.620791
	WESTINGHOUSE ELEC CORP, R&D CENTER LIBRARY		
	MARTIN LIBRARY	36.12651	-95.8503539
	INDIANA UNIVERSITY OF PENNSYLVANIA	40.6140124	-79.1614669
	JUNEAU PUBLIC LIBRARY	43.4087194	-88.7083037
	VANJ HEALTH CARE SYSTEM, E ORANGE CAMPUS	40.7525462	-74.2361355
	NEW CASTLE PUBLIC LIBRARY	35.2564812	-97.608198
	JEFFERSON COUNTY PUBLIC LIBRARY	39.7470415	-105.1132838
	MERCYHURST COLLEGE	42.1050703	-80.0536593
	MONTGOMERY COUNTY LIBRARY	39.1582271	-77.2053356
	ALBUQUERQUE PUBLIC LIBRARY	35.086062	-106.653216
	WEST CHESTER UNIVERSITY	39.9518653	-75.5999933
	CONCORD PUBLIC LIBRARY	43.2066825	-71.5403811
	BROWN UNIVERSITY	41.8267718	-71.4025482
	RHODE ISLAND COLLEGE	41.842207	-71.461204
	RHODE ISLAND OFFICE OF LIBRARY AND INFORMATION SERVICES	41.8330677	-71.4153726
	CLARION UNIVERSITY OF PENNSYLVANIA	41.2089191	-79.3787136
	REGIS COLLEGE	42.3502721	-71.3076196
	EASTMAN SCHOOL OF MUSIC	43.1578093	-77.6010301
	UNIVERSITY OF RHODE ISLAND	41.4860647	-71.5308537
	PIERCE COUNTY LIBRARY SYSTEM	47.1555376	-122.3869925
	UNIVERSITY OF ROCHESTER MEDICAL CENTER	43.1230503	-77.6269403
	READING PUBLIC LIBRARY	42.526105	-71.1102614
	CENTRAL RAPPAHANNOCK REGIONAL LIBRARY	38.306006	-77.460772
	RYERSON UNIVERSITY	43.6576585	-79.3788017
	UNIVERSITY OF ROCHESTER	43.1305531	-77.6260033
	RUSSELL SAGE FOUNDATION LIBRARY	40.7656174	-73.966974
	RAND LIBRARY	34.0096038	-118.4907507
	NORTH COUNTRY LIBRARY SYSTEM	43.9937913	-75.9303752
	ROBERTS WESLEYAN COLLEGE	43.12574	-77.798531
	ROCHESTER GENERAL HOSPITAL LIBRARY	43.1930205	-77.5867238
	ROCHESTER INSTITUTE OF TECHNOLOGY LIBRARY	43.0837296	-77.6762978
	ROGER WILLIAMS UNIVERSITY	41.6510618	-71.2594597
	ROXBURY COMMUNITY COLLEGE	42.329242	-71.095479
	SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY	32.4064143	-96.8529436
	SAINT ANSELM COLLEGE	42.9874723	-71.5072307
	SOUTHWEST RESEARCH INSTITUTE	35.4376635	-97.4227571
	SAN ANTONIO PUBLIC LIBRARY	29.5091095	-98.3891762
	OUR LADY OF THE LAKE UNIVERSITY	29.4264099	-98.5433654
	UNIVERSITY OF THE INCARNATE WORD	29.4675939	-98.4676217
	SIMMONS COLLEGE	42.3393661	-71.0999358
	AUGUSTANA COLLEGE LIBRARY	41.5023058	-90.5501394
	SOUTH DAKOTA STATE UNIVERSITY	44.3189457	-96.783968
	SUFFOLK COOPERATIVE LIBRARY SYSTEM	40.7889548	-72.960831
	CLEMSON UNIVERSITY	34.6760942	-82.8364148
	SPRINGFIELD TECHNCIAL COMMUNITY COLLEGE	42.1088022	-72.578502
	FRANCIS MARION UNIVERSITY, JAMES A ROGERS LIBRARY	34.1894979	-79.6528955
	FURMAN UNIVERSITY	34.9260157	-82.4400724
	INDIANA ST LIBRARY	39.7696758	-86.164193
	SHAKER HEIGHTS PUBLIC LIBRARY	41.476738	-81.535296
	SACRED HEART UNIVERSITY LIBRARY	41.2228658	-73.2428248
	SCHOOL FOR INTERNATIONAL TRAINING	42.8910382	-72.566572
	SIUSLAW PUBLIC LIBRARY DISTRICT	43.9744312	-124.1056553
	SAINT JOSEPHS UNIVERSITY	40.690509	-73.9677729
	WILLIAM JESSUP UNIVERSITY	38.8204128	-121.2924931
	SAINT MICHAELS COLLEGE	44.4959022	-73.1645995
	UNIVERSITY OF MASSACHUSETTS DARTMOUTH LIBRARY	41.6308902	-71.0067053
	GATEWAY COMMUNITY TECHNICAL COLLEGE	39.0133577	-84.5580473
	WELD LIBRARY DISTRICT	40.0380276	-105.0512529
	RARITAN VALLEY COMMUNITY COLLEGE	40.6095258	-74.6888942
	SOMERSET COUNTY LIBRARY	40.588351	-74.607572
	SPARTANBURG COUNTY PUBLIC LIBRARY	34.9482922	-81.9304458
	SHIPPENSBURG UNIVERSITY	40.0603939	-77.5234365
	SEO LIBRARY CENTER	39.6862967	-81.4959052
	UNIVERSITY OF SCRANTON	41.4061619	-75.6569241
	STRATFORD LIBRARY ASSOCIATION	41.1906537	-73.1311803
	SALISBURY UNIVERSITY	38.345073	-75.6046968
	SALEM STATE COLLEGE	42.503103	-70.890682
	SANTA CLARA UNIVERSITY	37.3496418	-121.9389875
	STOW-MUNROE FALLS PUBLIC LIBRARY	41.1608261	-81.440856
	SETON HALL UNIVERSITY	40.7425521	-74.2464941
	COLLEGE OF SAINT MARY LIBRARY	41.2399516	-96.0216555
	STONEHILL COLLEGE LIBRARY	42.0590781	-71.0804059
	SAINT PETERS UNIVERSITY LIBRARY	40.7275873	-74.0717784
	UNIVERSITY OF SOUTH CAROLINA	33.996112	-81.0274276
	SUL ROSS STATE UNIVERSITY LIBRARY	30.3628501	-103.6523175
	SAINT LOUIS PUBLIC LIBRARY	38.6292407	-90.1926229
	ST VLADIMIRS ORTHODOX THEOLOGICAL SEMINARY	40.9693118	-73.8245546
	SYRACUSE UNIVERSITY	43.0391534	-76.1351158
	SYRACUSE UNIVERSITY COLLEGE OF LAW LIBRARY	43.0363242	-76.1387351
	UNIVERSIDAD DE TALCA	-35.4041282	-71.6358479
	BELMONT UNIVERSITY	36.1328981	-86.7940699
	KING UNIVERSITY	36.5869627	-82.1591181
	EAST TENNESSEE STATE UNIVERSITY	36.3025374	-82.3701933
	TEMPLE UNIVERSITY	39.9811935	-75.1553512
	UNIVERSITY OF TEXAS AT TYLER	32.3134915	-95.257734
	TUFTS UNIVERSITY	42.4074843	-71.1190232
	CHIANG MAI UNIVERSITY LIBRARY	18.801229	98.9518453
	FRONTIER NURSING UNIVERSITY	37.165671	-83.379155
	LETOURNEAU UNIVERSITY	32.465893	-94.7264594
	UNIVERSITY OF MEMPHIS	35.118741	-89.937141
	MIDWESTERN STATE UNIVERSITY	33.8743726	-98.5210165
	SOUTHERN ADVENTIST UNIVERSITY	35.0485718	-85.0509053
	NASHVILLE PUBLIC LIBRARY	36.162117	-86.781747
	UNIVERSITY OF TOLEDO	41.6580307	-83.6140701
	UNIVERSITY OF TEXAS SCHOOL OF PUBLIC HEALTH LIBRARY	29.704888	-95.39827
	TOWSON UNIVERSITY	39.3925121	-76.6126392
	SOUTHWESTERN BAPTIST THEOLOGICAL SEMINARY	32.680075	-97.3478657
	TENNESSEE TECH UNIVERSITY	36.175903	-85.5070223
	FT BENNING GENERAL LIBRARY, SAYERS MEMORIAL LIBRARY	32.3501799	-84.9754113
	UNIVERSITY OF TENNESSEE AT CHATTANOOGA	35.0457554	-85.2955112
	TEXAS WESLEYAN UNIVERSITY, E & J L WEST LIBRARY	32.732995	-97.279535
	NORFOLK PUBLIC LIBRARY	36.864672	-76.291382
	WEST TEXAS A&M UNIVERSITY	34.9815101	-101.9160676
	TEXAS A&M UNIVERSITY	30.618531	-96.336499
	ABILENE PUBLIC LIBRARY	38.9185035	-97.2153474
	TEXAS A&M UNIVERSITY AT CORPUS CHRISTI	27.7127448	-97.3241433
	FRIONA PUBLIC LIBRARY	34.6371792	-102.7193718
	TEXAS STATE UNIVERSITY-SAN MARCOS	29.888411	-97.938351
	UNIVERSITY OF TEXAS AT SAN ANTONIO	29.5829699	-98.61972
	MIDDLE TENNESSEE STATE	35.8486105	-86.3648813
	HOUSTON PUBLIC LIBRARY	29.6981229	-95.4397174
	UNIVERSITY OF TEXAS AT EL PASO	31.7709368	-106.5046405
	SOUTHWESTERN UNIVERSITY	30.6349251	-97.6651268
	TAYLOR MEMORIAL PUBLIC LIBRARY	41.1347382	-81.4854053
	UNITY COLLEGE	44.6039934	-69.332298
	UNIVERSITY OF ALASKA/ANCHORAGE	61.1910421	-149.8195598
	UNIVERSITY OF MARYLAND	38.9869183	-76.9425543
	UNIVERSITY OF CONNECTICUT	41.8077414	-72.2539805
	DEPARTMENT OF VET AFFAIRS, CENTRAL OFFICE LIBRARY	35.2041908	-101.9066289
	VETERANS ADMINISTRATION MEDICAL CENTER, BEDFORD	42.5048759	-71.2734301
	UNIVERSITY OF MASSACHUSETTS LOWELL	42.6552587	-71.3247164
	NICHOLS COLLEGE, CONANT LIBRARY	42.0447001	-71.9312631
	UNIVERSITY OF MARYLAND LIBRARIES	38.9859704	-76.9450882
	UNIVERSITY OF MARYLAND/EASTERN SHORE	38.2102166	-75.6848002
	UNIVERSITY OF MISSOURI/KANSAS CITY	39.0335539	-94.5760259
	UNIVERSITY OF MISSOURI/ROLLA	37.9820056	-91.7223863
	UNIVERSITY OF MISSOURI/ST LOUIS	38.7092401	-90.30828
	UNIVERSITY OF NEW BRUNSWICK	45.9453492	-66.6423814
	TIMBERLAND REGIONAL LIBRARY	46.979804	-122.910327
	UNIVERSITY OF THE PACIFIC	37.9808152	-121.3120225
	PENNSYLVANIA STATE UNIVERSITY	40.7982133	-77.8599084
	UNIVERSITY OF PUGET SOUND	47.261764	-122.481455
	US ARMY NSRDEC	42.288372	-71.362548
	SOUTHERN UTAH UNIVERSITY	37.676444	-113.071332
	SALT LAKE COUNTY LIBRARY SERVICE	40.693378	-111.961504
	WEBER STATE UNIVERSITY	41.1924454	-111.9418739
	UTAH VALLEY UNIVERSITY	40.2788306	-111.7151968
	VAUGHN COLLEGE OF AERONAUTICS & TECHNOLOGY	40.768034	-73.881921
	FASHION INSTITUTE OF TECHNOLOGY	40.7471364	-73.9948478
	UNIVERSITY OF CHARLESTON LIBRARY	38.333522	-81.616641
	TAPPAN ZEE HIGH SCHOOL LIBRARY	41.0598027	-73.9571571
	SHENANDOAH UNIVERSITY	39.1660159	-78.1583388
	BOCES OSWEGO COUNTY	43.4576871	-76.2593905
	REGENT UNIVERSITY	36.800573	-76.1929926
	VERMONT COLLEGE OF FINE ARTS LIBRARY	44.25491	-72.568216
	CASTLETON STATE COLLEGE	43.6077824	-73.1802563
	POUGHKEEPSIE PUBLIC LIBRARY DISTRICT	41.70054	-73.930194
	BROOKLYN COLLEGE	40.6312323	-73.9523916
	COLUMBIA-GREENE COMMUNITY COLLEGE	42.217669	-73.817645
	DOMINICAN COLLEGE	41.0471959	-73.9505947
	DUTCHESS COMMUNITY COLLEGE	41.7222178	-73.9067896
	NYACK COLLEGE, MANHATTAN CENTER	40.7056392	-74.0156969
	VALLEY FORGE CHRISTIAN CENTER	40.1091125	-75.4766644
	LENMOYNE COLLEGE	43.0497018	-76.0855042
	MID-HUDSON LIBRARY SYSTEM	41.7004238	-73.9305281
	NYACK COLLEGE	40.7056392	-74.0156969
	ORANGE COUNTY COMMUNITY COLLEGE	41.4386164	-74.4261043
	RAMAPO CATSKILL LIBRARY SYSTEM	41.4743741	-74.4159779
	SUNY SULLIVAN	41.763897	-74.668862
	ULSTER COUNTY COMMUNITY COLLEGE	41.851499	-74.128999
	BUFFALO & ERIE COUNTY PUBLIC LIBRARY	42.9113973	-78.8544273
	THE LIBRARY OF VIRGINIA	37.5412607	-77.4341621
	STEVENSON UNIVERSITY	39.4216638	-76.7012976
	ADELPHI UNIVERSITY	40.7202125	-73.6522652
	WOODSTOCK PUBLIC LIBRARY	42.316009	-88.452257
	LONG ISLAND JEWISH HILLSIDE MEDICAL CENTER HEALTH SCIENCE LIBRARY	40.7544453	-73.7077153
	SUNY ADIRONDACK LIBRARY	43.3531166	-73.6538584
	COLLEGE OF ST. ROSE	42.6640994	-73.7856653
	GE GLOBAL RESEARCH	42.8271556	-73.8780481
	CANISIUS COLLEGE	42.9248338	-78.8514848
	SIENA COLLEGE	42.716635	-73.7523365
	LIBERTY UNIVERSITY	37.3529323	-79.1769282
	LONGWOOD COLLEGE	37.2971798	-78.3961973
	LYNDON STATE COLLEGE	44.5355567	-72.025198
	LYNCHBURG COLLEGE	37.4006	-79.183153
	JAMES MADISON UNIVERSITY	38.435092	-78.8697548
	MOHAWK VALLEY LIBRARY SYSTEM	42.7834321	-74.0226162
	MARY WASHINGTON COLLEGE	38.3013039	-77.47447
	JEFFERSON COMMUN COLLEGE LIBRARY	43.99184	-75.9345752
	PAUL SMITHS COLLEGE LIBRARY	44.437828	-74.2517279
	FLOWER MEMORIAL LIBRARY	43.9729645	-75.9103926
	WEAD LIBRARY	44.8515351	-74.289374
	PLATTSBURGH PUBLIC LIBRARY	44.6972109	-73.45564
	SAMARITAN MEDICAL CENTER	43.9651872	-75.9151126
	SARANAC LAKE FREE LIBRARY	44.3274717	-74.1303542
	ONONDAGA COMMUNITY COLLEGE	43.0033537	-76.1967384
	OLD DOMINION UNIVERSITY	36.8856104	-76.3067777
	VIRGINIA TECH	37.2283843	-80.4234167
	MONROE COMMUNITY COLLEGE LIBRARY	43.1009833	-77.6101465
	RADFORD UNIVERSITY LIBRARY	37.139888	-80.5510405
	UNIVERSITY OF RICHMOND	37.5758681	-77.5409744
	COLLEGE OF STATEN ISLAND	40.6016362	-74.1496984
	VERMONT DEPT OF LIBRARIES, PROCUREMENT CENTER	44.5588028	-72.5778415
	VERMONT TECHNICAL COLLEGE	43.938717	-72.604721
	UNIVERSITY OF VERMONT	44.4778528	-73.1964637
	UPPER HUDSON LIBRARY SYSTEM	42.6774931	-73.7789425
	CUNY BARUCH COLLEGE	40.7404873	-73.9831567
	COLGATE UNIVERSITY	42.8166152	-75.5401764
	SUNY HEALTH SCIENCE CENTER AT BROOKLYN	40.6552458	-73.945734
	DAEMEN COLLEGE	42.9648902	-78.7884384
	JOHN JAY COLLEGE	40.7704272	-73.9884684
	NEW YORK ACADEMY OF MEDICINE LIBRARY	40.7921	-73.9523826
	ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI	40.7898695	-73.9533616
	MEMORIAL SLOAN-KETTERING CANCER CENTER MEDICAL LIBRARY	40.764101	-73.9559837
	NIAGARA UNIVERSITY LIBRARY	43.1362229	-79.0377677
	NEW YORK MEDICAL COLLEGE LIBRARY	41.08388	-73.8109519
	ROCKLAND COMMUNITY COLLEGE LIBRARY	41.133878	-74.086432
	SARAH LAWRENCE COLLEGE	40.9360524	-73.8433974
	NEW YORK UNIVERSITY LANGONE MEDICAL CENTER	40.7467775	-73.9722265
	UTICA COLLEGE	43.0936618	-75.2714604
	WESTCHESTER LIBRARY SYSTEM	41.057843	-73.829009
	NASSAU COMMUNITY COLLEGE LIBRARY	40.7303646	-73.5916936
	CUNY BRONX COMMUNITY COLLEGE LIBRARY	40.8590255	-73.9126843
	WILLIAM & MARY LIBRARIES	37.2699169	-76.7160653
	ELMIRA COLLEGE	42.0967817	-76.8153705
	SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY	43.0344612	-76.1369148
	NEW YORK BOTANICAL GARDEN LIBRARY	40.8666904	-73.8786597
	HERKIMER COUNTY COMMUNITY COLLEGE LIBRARY	43.0322822	-75.0062459
	IONA COLLEGE	40.9271278	-73.7864435
	ALBANY MEDICAL COLLEGE	42.6532088	-73.7776623
	THE GENERAL THEOLOGICAL SEMINARY	40.7458439	-74.0039926
	NEW YORK STATE DEPARTMENT OF HEALTH	40.712519	-74.0102032
	HOUGHTON COLLEGE	42.4268184	-78.1558062
	SUNY STATE COLLEGE OF OPTOMETRY	40.7544216	-73.9822267
	TOMPKINS CORTLAND COMMUNITY COLLEGE	42.502126	-76.287671
	SUNY AGR & TECH COLLEGE AT COBLESKILL	42.671702	-74.498279
	WESTERN NEW ENGLAND UNIVERSITY LAW SCHOOL	42.116187	-72.5213609
	WILMINGTON COLLEGE	39.4447895	-83.8181626
	WESTERN NEW ENGLAND COLLEGE	42.1149784	-72.5186855
	WORCESTER POLYTECHNIC INSTITUTE	42.2745754	-71.8062724
	MANHATTANVILLE COLLEGE LIBRARY	41.0490455	-73.7031916
	FORDHAM UNIVERSITY	40.8620404	-73.8856987
	VYG	51.5629189	-0.107919
	CUNY LEHMAN COLLEGE LIBRARY	40.8719424	-73.893866
	US MERCHANT MARINE ACADEMY	40.8129628	-73.7625503
	US AIR FORCE RESOURCE LAB/AFRL	37.09024	-95.712891
	ST. BONAVENTURE UNIVERSITY	42.0784113	-78.4828822
	CLARKSON UNIVERSITY	44.6637611	-74.998544
	STONY BROOK UNIVERSITY	40.9123761	-73.1233889
	CLINTON ESSEX FRANKLIN LIBRARY SYSTEM	44.6975056	-73.4558393
	MERCY COLLEGE LIBRARY	41.021147	-73.874663
	SAINT FRANCIS COLLEGE LIBRARY	40.6913191	-73.9689141
	SAINT JOSEPHS COLLEGE, N.Y.	40.690509	-73.9677729
	HARTWICK COLLEGE	42.4573534	-75.0728868
	ST. JOHN FISHER COLLEGE	43.115372	-77.511511
	PACE UNIVERSITY LAW LIBRARY	41.0393653	-73.7660727
	THE COLLEGE OF NEW ROCHELLE	40.9016643	-73.7811969
	PACE UNIVERSITY	40.7111197	-74.0048567
	PRATT INSTITUTE	40.6912807	-73.962537
	SKIDMORE COLLEGE	43.099227	-73.782673
	ST. JOSEPHS COLLEGE	40.690509	-73.9677729
	PACE UNIVERSITY LIBRARY - PLEASANTVILLE	41.1274659	-73.8073974
	COLLEGE OF MOUNT SAINT VINCENT	40.9124186	-73.9030113
	MONTEFIORE HOSPITAL & MEDICAL CENTER	40.880273	-73.8791698
	STAFFORD CREEK CORRRECTIONS CENTER	46.924763	-123.9209137
	WASHINGTON-CENTERVILLE PUBLIC LIBRARY	39.6564828	-84.1565122
	TETON COUNTY LIBRARY	43.471592	-110.779888
	MARSHALL UNIVERSITY GRADUATE COLLEGE	38.357215	-81.6975901
	WALSH UNIVERSITY	40.8740394	-81.3688395
	UNIVERSITY OF WASHINGTON LIBRARY	47.6557702	-122.3078427
	WILKES UNIVERSITY, FARLEY LIBRARY	41.2439957	-75.8888407
	WESTCHESTER COMMUNITY COLLEGE	41.0684125	-73.789596
	ST. NORBERT COLLEGE	44.444875	-88.066303
	WEILL CORNELL MEDICAL COLLEGE IN QATAR	25.3180355	51.438919
	WAUKOSHA COUNTY TECHNICAL COLLEGE	43.0075674	-88.2234384
	EASTERN WASHINGTON UNIVERSITY	47.4905928	-117.5860889
	WELLESLEY COLLEGE	42.2935733	-71.3059277
	WENTWORTH INSTITUTE OF TECHNOLOGY	42.3360695	-71.0954018
	WESTPORT PUBLIC LIBRARY	41.1396871	-73.3613527
	WESTFIELD STATE COLLEGE	42.1318254	-72.7941529
	CALVARY HOSPITAL	40.8480084	-73.8440486
	WEST HARTFORD PUBLIC LIBRARY	41.7606651	-72.741485
	WILLCOX & SAVAGE, PC	36.8454322	-76.2894546
	SOUTH CENTRAL LIBRARY SYSTEM	43.1457125	-89.2942581
	UNIVERSITY OF WISCONSIN/STEVENS POINT	44.5294468	-89.5713776
	LEWIS-CLARK STATE COLLEGE	46.4114256	-117.0263456
	QUINSIGAMOND COMMUNITY COLLEGE	42.3146459	-71.7936924
	UNIVERSITY OF WISCONSIN/RIVER FALLS	44.8526697	-92.6206021
	SPRINGFIELD CITY LIBRARY	42.1034171	-72.5848152
	PENNSYLVANIA COLLEGE OF TECHNOLOGY	41.234716	-77.021041
	SEATTLE UNIVERSITY	47.6089705	-122.3175626
	SAINT MARTINS UNIVERSITY	47.0407318	-122.8154094
	WHITWORTH UNIVERSITY	47.7548728	-117.4178623
	GONZAGA UNIVERSITY	47.667189	-117.4023849
	UNIVERSITY OF WISCONSIN/WASHINGTON COUNTY	43.4184685	-88.2120503
	FAIRMONT STATE COLLEGE	39.4857867	-80.1630335
	KANAWHA COUNTY PUBLIC LIBRARY	38.3500517	-81.6356382
	WEST VIRGINIA WESLYAN COLLEGE	38.990005	-80.2196586
	SHEPHERD UNIVERSITY	39.4362419	-77.8088216
	WEST VIRGINIA UNIVERSITY LIBRARY	39.633156	-79.954276
	WEST LIBERTY UNIVERSITY	40.1639052	-80.600651
	CITIZENS LIBRARY	40.170073	-80.242859
	UNIVERSITY OF WYOMING LIBRARY	41.3139643	-105.5844683
	WORCESTER PUBLIC LIBRARY	42.260399	-71.800302
	EASTERN SUFFOLK BOCES SCHOOL LIBRARY SYSTEM	40.7812654	-72.996503
	SUNY COLLEGE AT BROCKPORT	43.210018	-77.9507327
	SUNY COLLEGE OF TECHNOLOGY AT DELHI	42.2704551	-74.9241128
	WESTERN WASHINGTON UNIVERSITY	48.7342883	-122.4866109
	SUNY COLLEGE AT FREDONIA	42.4538665	-79.3403633
	ALBANY PUBLIC LIBRARY	42.656601	-73.762094
	WILLIAM K SANFORD TOWN LIBRARY	42.726155	-73.792069
	BETHLEHEM PUBLIC LIBRARY	42.6196879	-73.841225
	TROY PUBLIC LIBRARY	42.5645381	-83.1546354
	CRANDALL LIBRARY	43.310994	-73.645509
	SARATOGA SPRINGS PUBLIC LIBRARY	43.0809343	-73.78327
	GUILDERLAND PUBLIC LIBRARY	42.7003882	-73.9048594
	VOORHEESVILLE PUBLIC LIBRARY	42.6582572	-73.9387739
	EAST GREENBUSH COMMUNITY LIBRARY	42.619124	-73.695531
	IBM TJ WATSON RESEARCH CENTER LIBRARY	41.2169961	-73.8072718
	SAINT LOUIS UNIVERSITY, PIUS XII LIBRARY	38.6367723	-90.2349468
	ITHACA COLLEGE	42.421658	-76.498564
	SCHENECTADY COUNTY COMMUNITY COLLEGE	42.81479	-73.9502525
	MONTGOMERY COUNTY PUBLIC LIBRARY	39.023019	-77.128779
	ST. LAWRENCE UNIVERSITY	44.5892119	-75.1608814
	MARIST COLLEGE	41.7224565	-73.9341204
	BOROUGH OF MANHATTAN COMM COLLEGE/CUNY	40.7187919	-74.0115239
	SUNY AGR & TECH COLLEGE AT MORRISVILLE	42.89549	-75.640289
	NAZARETH COLLEGE OF ROCHESTER	43.1030175	-77.520027
	INDIANA UNIVERSITY - PERDUE UNIVERSITY/COLUMBUS	39.25333	-85.9022344
	THE ANDREW W MELLON FOUNDATION LIBRARY	40.763774	-73.966377
	CUNY SCHOOL OF LAW	40.747871	-73.9437393
	QUEENS COLLEGE	40.7363725	-73.8194606
	NEWYORK PRESBYTERIAN/QUEENS	40.7473176	-73.8251598
	TOURO COLLEGE	40.7505278	-73.99595
	FORSYTH COUNTY PUBLIC LIBRARY	34.1187797	-84.1565526
	ALFRED UNIVERSITY	42.2554523	-77.7862799
	AMERICAN MUSEUM OF NATURAL HISTORY LIBRARY	40.7813011	-73.9740667
	SUNY COLLEGE AT BUFFALO	42.9335369	-78.8818886
	NEW YORK CHIROPRACTIC COLLEGE LIBRARY	42.9142839	-76.7951792
